lower_edge,code
0.008461243,0101001011100111011001110001000
0.008465429,0101001011100111011001110001010
0.008469613,0101001011100111011001110001100
0.008473798,0101001011100111011001110001110
0.008477983,0101001011100111011001110010000
0.008482167,0101001011100111011001110010010
0.008486352,0101001011100111011001110010100
0.008494722,0101001011100111011001110010110
0.008498906,0101001011100111011001110011000
0.008503091,0101001011100111011001110011010
0.008507276,0101001011100111011001110011100
0.00851146,0101001011100111011001110011110
0.008515645,0101001011100111011001110100000
0.00851983,0101001011100111011001110100010
0.008524015,0101001011100111011001110100100
0.008532384,0101001011100111011001110100110
0.008536569,0101001011100111011001110101000
0.008540753,0101001011100111011001110101010
0.008544939,0101001011100111011001110101100
0.008549123,0101001011100111011001110101110
0.008553308,0101001011100111011001110110000
0.008557492,0101001011100111011001110110010
0.008561677,0101001011100111011001110110100
0.008565862,0101001011100111011001110110110
0.008570046,0101001011100111011001110111000
0.008574232,0101001011100111011001110111010
0.008578416,0101001011100111011001110111100
0.0085826,0101001011100111011001110111110
0.008586786,0101001011100111011001111000000
0.00859097,0101001011100111011001111000010
0.008595155,0101001011100111011001111000100
0.00859934,0101001011100111011001111000110
0.008603524,0101001011100111011001111001000
0.008611894,0101001011100111011001111001010
0.008616079,0101001011100111011001111001100
0.008620263,0101001011100111011001111001110
0.008624448,0101001011100111011001111010000
0.008628633,0101001011100111011001111010010
0.008632817,0101001011100111011001111010100
0.008641187,0101001011100111011001111010110
0.008645372,0101001011100111011001111011000
0.008649556,0101001011100111011001111011010
0.008653741,0101001011100111011001111011100
0.008657926,0101001011100111011001111011110
0.00866211,0101001011100111011001111100000
0.00867048,0101001011100111011001111100010
0.008674664,0101001011100111011001111100100
0.00867885,0101001011100111011001111100110
0.008683034,0101001011100111011001111101000
0.008687219,0101001011100111011001111101010
0.008691403,0101001011100111011001111101100
0.008695588,0101001011100111011001111101110
0.008703957,0101001011100111011001111110000
0.008708143,0101001011100111011001111110010
0.008716512,0101001011100111011001111110100
0.008720697,0101001011100111011001111110110
0.008724881,0101001011100111011001111111000
0.008729066,0101001011100111011001111111010
0.008733251,0101001011100111011001111111100
0.008737436,0101001011100111011001111111110
0.00874162,0101001011100111011010000000000
0.008745805,0101001011100111011010000000010
0.00874999,0101001011100111011010000000100
0.008754174,0101001011100111011010000000110
0.008758359,0101001011100111011010000001000
0.008762544,0101001011100111011010000001010
0.008770913,0101001011100111011010000001100
0.008775098,0101001011100111011010000001110
0.008787652,0101001011100111011010000010000
0.008796021,0101001011100111011010000010010
0.008808576,0101001011100111011010000010100
0.008812761,0101001011100111011010000010110
0.008816945,0101001011100111011010000011000
0.008825314,0101001011100111011010000011010
0.0088295,0101001011100111011010000011100
0.008833684,0101001011100111011010000011110
0.008837868,0101001011100111011010000100000
0.008842054,0101001011100111011010000100010
0.008846238,0101001011100111011010000100100
0.008850423,0101001011100111011010000100110
0.008854608,0101001011100111011010000101000
0.008858792,0101001011100111011010000101010
0.008862977,0101001011100111011010000101100
0.008867162,0101001011100111011010000101110
0.008875531,0101001011100111011010000110000
0.008879717,0101001011100111011010000110010
0.00889227,0101001011100111011010000110100
0.00890064,0101001011100111011010000110110
0.008904824,0101001011100111011010000111000
0.008909009,0101001011100111011010000111010
0.008917378,0101001011100111011010000111100
0.008921564,0101001011100111011010000111110
0.008929932,0101001011100111011010001000000
0.008934118,0101001011100111011010001000010
0.008938302,0101001011100111011010001000100
0.008942487,0101001011100111011010001000110
0.008950857,0101001011100111011010001001000
0.008955041,0101001011100111011010001001010
0.008959225,0101001011100111011010001001100
0.008963411,0101001011100111011010001001110
0.008967595,0101001011100111011010001010000
0.00897178,0101001011100111011010001010010
0.008980149,0101001011100111011010001010100
0.008984334,0101001011100111011010001010110
0.008988519,0101001011100111011010001011000
0.008992704,0101001011100111011010001011010
0.008996888,0101001011100111011010001011100
0.009001073,0101001011100111011010001011110
0.009005258,0101001011100111011010001100000
0.009009442,0101001011100111011010001100010
0.009013627,0101001011100111011010001100100
0.009017812,0101001011100111011010001100110
0.009021997,0101001011100111011010001101000
0.009026181,0101001011100111011010001101010
0.009034551,0101001011100111011010001101100
0.009038735,0101001011100111011010001101110
0.009042921,0101001011100111011010001110000
0.009047105,0101001011100111011010001110010
0.009051289,0101001011100111011010001110100
0.009055475,0101001011100111011010001110110
0.009059659,0101001011100111011010001111000
0.009063844,0101001011100111011010001111010
0.009072213,0101001011100111011010001111100
0.009076398,0101001011100111011010001111110
0.009088952,0101001011100111011010010000000
0.009093137,0101001011100111011010010000010
0.009097322,0101001011100111011010010000100
0.009101506,0101001011100111011010010000110
0.009105691,0101001011100111011010010001000
0.009109876,0101001011100111011010010001010
0.009114061,0101001011100111011010010001100
0.009118245,0101001011100111011010010001110
0.00912243,0101001011100111011010010010000
0.009126615,0101001011100111011010010010010
0.009130799,0101001011100111011010010010100
0.009134985,0101001011100111011010010010110
0.009139169,0101001011100111011010010011000
0.009143353,0101001011100111011010010011010
0.009147538,0101001011100111011010010011100
0.009151723,0101001011100111011010010011110
0.009160092,0101001011100111011010010100000
0.009164277,0101001011100111011010010100010
0.009168462,0101001011100111011010010100100
0.009176832,0101001011100111011010010100110
0.009181016,0101001011100111011010010101000
0.009189386,0101001011100111011010010101010
0.00919357,0101001011100111011010010101100
0.009197755,0101001011100111011010010101110
0.00920194,0101001011100111011010010110000
0.009206125,0101001011100111011010010110010
0.009214493,0101001011100111011010010110100
0.009218679,0101001011100111011010010110110
0.009227048,0101001011100111011010010111000
0.009231233,0101001011100111011010010111010
0.009239602,0101001011100111011010010111100
0.009243787,0101001011100111011010010111110
0.009247972,0101001011100111011010011000000
0.009256341,0101001011100111011010011000010
0.00926471,0101001011100111011010011000100
0.009268896,0101001011100111011010011000110
0.00927308,0101001011100111011010011001000
0.009277265,0101001011100111011010011001010
0.009281449,0101001011100111011010011001100
0.009285634,0101001011100111011010011001110
0.009289819,0101001011100111011010011010000
0.009298189,0101001011100111011010011010010
0.009302373,0101001011100111011010011010100
0.009314927,0101001011100111011010011010110
0.009319112,0101001011100111011010011011000
0.009327482,0101001011100111011010011011010
0.009340036,0101001011100111011010011011100
0.00934422,0101001011100111011010011011110
0.009348405,0101001011100111011010011100000
0.00935259,0101001011100111011010011100010
0.009356774,0101001011100111011010011100100
0.009360959,0101001011100111011010011100110
0.009369329,0101001011100111011010011101000
0.009377698,0101001011100111011010011101010
0.009386067,0101001011100111011010011101100
0.009390253,0101001011100111011010011101110
0.009406991,0101001011100111011010011110000
0.009411176,0101001011100111011010011110010
0.00941536,0101001011100111011010011110100
0.00942373,0101001011100111011010011110110
0.009427914,0101001011100111011010011111000
0.009436284,0101001011100111011010011111010
0.009444654,0101001011100111011010011111100
0.009453023,0101001011100111011010011111110
0.009461393,0101001011100111011010100000000
0.009465577,0101001011100111011010100000010
0.009469762,0101001011100111011010100000100
0.009486501,0101001011100111011010100000110
0.00949487,0101001011100111011010100001000
0.009499055,0101001011100111011010100001010
0.009515794,0101001011100111011010100001100
0.009519978,0101001011100111011010100001110
0.009524164,0101001011100111011010100010000
0.009528348,0101001011100111011010100010010
0.009545087,0101001011100111011010100010100
0.009549271,0101001011100111011010100010110
0.009553457,0101001011100111011010100011000
0.009561826,0101001011100111011010100011010
0.009566011,0101001011100111011010100011100
0.009570195,0101001011100111011010100011110
0.009591119,0101001011100111011010100100000
0.009603673,0101001011100111011010100100010
0.009607858,0101001011100111011010100100100
0.009620412,0101001011100111011010100100110
0.009624597,0101001011100111011010100101000
0.009632966,0101001011100111011010100101010
0.009641335,0101001011100111011010100101100
0.009645521,0101001011100111011010100101110
0.009649705,0101001011100111011010100110000
0.00965389,0101001011100111011010100110010
0.009658075,0101001011100111011010100110100
0.009662259,0101001011100111011010100110110
0.009666444,0101001011100111011010100111000
0.009670628,0101001011100111011010100111010
0.009678998,0101001011100111011010100111100
0.009683182,0101001011100111011010100111110
0.009687368,0101001011100111011010101000000
0.009691552,0101001011100111011010101000010
0.009695737,0101001011100111011010101000100
0.009699922,0101001011100111011010101000110
0.009704106,0101001011100111011010101001000
0.009708291,0101001011100111011010101001010
0.009712476,0101001011100111011010101001100
0.009716661,0101001011100111011010101001110
0.009720845,0101001011100111011010101010000
0.009725031,0101001011100111011010101010010
0.009729215,0101001011100111011010101010100
0.009737584,0101001011100111011010101010110
0.009745954,0101001011100111011010101011000
0.009758508,0101001011100111011010101011010
0.009766878,0101001011100111011010101011100
0.009775246,0101001011100111011010101011110
0.009779432,0101001011100111011010101100000
0.009783616,0101001011100111011010101100010
0.009787801,0101001011100111011010101100100
0.009791986,0101001011100111011010101100110
0.009796171,0101001011100111011010101101000
0.009800355,0101001011100111011010101101010
0.009804539,0101001011100111011010101101100
0.009812909,0101001011100111011010101101110
0.009817094,0101001011100111011010101110000
0.009825463,0101001011100111011010101110010
0.009829648,0101001011100111011010101110100
0.009833833,0101001011100111011010101110110
0.009838018,0101001011100111011010101111000
0.009842202,0101001011100111011010101111010
0.009846387,0101001011100111011010101111100
0.009850572,0101001011100111011010101111110
0.009854756,0101001011100111011010110000000
0.009858942,0101001011100111011010110000010
0.009863126,0101001011100111011010110000100
0.009867311,0101001011100111011010110000110
0.009871495,0101001011100111011010110001000
0.00987568,0101001011100111011010110001010
0.009879865,0101001011100111011010110001100
0.009896603,0101001011100111011010110001110
0.009900789,0101001011100111011010110010000
0.009913343,0101001011100111011010110010010
0.009917527,0101001011100111011010110010100
0.009921712,0101001011100111011010110010110
0.009925897,0101001011100111011010110011000
0.009930082,0101001011100111011010110011010
0.009934266,0101001011100111011010110011100
0.009942636,0101001011100111011010110011110
0.00994682,0101001011100111011010110100000
0.009951005,0101001011100111011010110100010
-0.007177065,01010010111001110110101101001000
-0.007172881,01010010111001110110101101001010
-0.007168696,01010010111001110110101101001100
-0.007164511,01010010111001110110101101001110
-0.007160326,01010010111001110110101101010000
-0.007156142,01010010111001110110101101010010
-0.007151957,01010010111001110110101101010100
-0.007147772,01010010111001110110101101010110
-0.007143587,01010010111001110110101101011000
-0.007139403,01010010111001110110101101011010
-0.007135218,01010010111001110110101101011100
-0.007131034,01010010111001110110101101011110
-0.007126849,01010010111001110110101101100000
-0.007122664,01010010111001110110101101100010
-0.007118479,01010010111001110110101101100100
-0.007114294,01010010111001110110101101100110
-0.00711011,01010010111001110110101101101000
-0.007105925,01010010111001110110101101101010
-0.00710174,01010010111001110110101101101100
-0.007097556,01010010111001110110101101101110
-0.007093371,01010010111001110110101101110000
-0.007089186,01010010111001110110101101110010
-0.007085002,01010010111001110110101101110100
-0.007080817,01010010111001110110101101110110
-0.007076632,01010010111001110110101101111000
-0.007072447,01010010111001110110101101111010
-0.007068262,01010010111001110110101101111100
-0.007064078,01010010111001110110101101111110
-0.007059893,01010010111001110110101110000000
-0.007055708,01010010111001110110101110000010
-0.007051524,01010010111001110110101110000100
-0.007047339,01010010111001110110101110000110
-0.007043154,01010010111001110110101110001000
-0.00703897,01010010111001110110101110001010
-0.007034785,01010010111001110110101110001100
-0.0070306,01010010111001110110101110001110
-0.007026415,01010010111001110110101110010000
-0.00702223,01010010111001110110101110010010
-0.007018046,01010010111001110110101110010100
-0.007013861,01010010111001110110101110010110
-0.007009676,01010010111001110110101110011000
-0.007005492,01010010111001110110101110011010
-0.007001307,01010010111001110110101110011100
-0.006997122,01010010111001110110101110011110
-0.006992938,01010010111001110110101110100000
-0.006988753,01010010111001110110101110100010
-0.006980383,01010010111001110110101110100100
-0.006976198,01010010111001110110101110100110
-0.006972014,01010010111001110110101110101000
-0.006967829,01010010111001110110101110101010
-0.006963645,01010010111001110110101110101100
-0.00695946,01010010111001110110101110101110
-0.006955275,01010010111001110110101110110000
-0.00695109,01010010111001110110101110110010
-0.006946906,01010010111001110110101110110100
-0.006942721,01010010111001110110101110110110
-0.006938536,01010010111001110110101110111000
-0.006934351,01010010111001110110101110111010
-0.006930167,01010010111001110110101110111100
-0.006925982,01010010111001110110101110111110
-0.006921797,01010010111001110110101111000000
-0.006917613,01010010111001110110101111000010
-0.006913428,01010010111001110110101111000100
-0.006909243,01010010111001110110101111000110
-0.006905058,01010010111001110110101111001000
-0.006900874,01010010111001110110101111001010
-0.006896689,01010010111001110110101111001100
-0.006892504,01010010111001110110101111001110
-0.006888319,01010010111001110110101111010000
-0.006884135,01010010111001110110101111010010
-0.00687995,01010010111001110110101111010100
-0.006875765,01010010111001110110101111010110
-0.006871581,01010010111001110110101111011000
-0.006867396,01010010111001110110101111011010
-0.006863211,01010010111001110110101111011100
-0.006859026,01010010111001110110101111011110
-0.006854841,01010010111001110110101111100000
-0.006850657,01010010111001110110101111100010
-0.006846472,01010010111001110110101111100100
-0.006842287,01010010111001110110101111100110
-0.006838103,01010010111001110110101111101000
-0.006833918,01010010111001110110101111101010
-0.006829733,01010010111001110110101111101100
-0.006825549,01010010111001110110101111101110
-0.006821364,01010010111001110110101111110000
-0.006817179,01010010111001110110101111110010
-0.006812994,01010010111001110110101111110100
-0.006808809,01010010111001110110101111110110
-0.006804625,01010010111001110110101111111000
-0.00680044,01010010111001110110101111111010
-0.006796256,01010010111001110110101111111100
-0.006792071,01010010111001110110101111111110
-0.006787886,01010010111001110110110000000000
-0.006783701,01010010111001110110110000000010
-0.006779517,01010010111001110110110000000100
-0.006775332,01010010111001110110110000000110
-0.006771147,01010010111001110110110000001000
-0.006766962,01010010111001110110110000001010
-0.006762778,01010010111001110110110000001100
-0.006758593,01010010111001110110110000001110
-0.006754408,01010010111001110110110000010000
-0.006750224,01010010111001110110110000010010
-0.006746039,01010010111001110110110000010100
-0.006741854,01010010111001110110110000010110
-0.006737669,01010010111001110110110000011000
-0.006733485,01010010111001110110110000011010
-0.0067293,01010010111001110110110000011100
-0.006725115,01010010111001110110110000011110
-0.00672093,01010010111001110110110000100000
-0.006716746,01010010111001110110110000100010
-0.006712561,01010010111001110110110000100100
-0.006708376,01010010111001110110110000100110
-0.006704192,01010010111001110110110000101000
-0.006700007,01010010111001110110110000101010
-0.006695822,01010010111001110110110000101100
-0.006691637,01010010111001110110110000101110
-0.006687453,01010010111001110110110000110000
-0.006683268,01010010111001110110110000110010
-0.006679083,01010010111001110110110000110100
-0.006674898,01010010111001110110110000110110
-0.006670714,01010010111001110110110000111000
-0.006666529,01010010111001110110110000111010
-0.006662345,01010010111001110110110000111100
-0.00665816,01010010111001110110110000111110
-0.006653975,01010010111001110110110001000000
-0.00664979,01010010111001110110110001000010
-0.006645605,01010010111001110110110001000100
-0.006641421,01010010111001110110110001000110
-0.006637236,01010010111001110110110001001000
-0.006633051,01010010111001110110110001001010
-0.006628867,01010010111001110110110001001100
-0.006624682,01010010111001110110110001001110
-0.006616313,01010010111001110110110001010000
-0.006612128,01010010111001110110110001010010
-0.006607943,01010010111001110110110001010100
-0.006599573,01010010111001110110110001010110
-0.006595389,01010010111001110110110001011000
-0.006591204,01010010111001110110110001011010
-0.006587019,01010010111001110110110001011100
-0.006582835,01010010111001110110110001011110
-0.00657865,01010010111001110110110001100000
-0.006566096,01010010111001110110110001100010
-0.006561911,01010010111001110110110001100100
-0.006557726,01010010111001110110110001100110
-0.006553541,01010010111001110110110001101000
-0.006549357,01010010111001110110110001101010
-0.006545172,01010010111001110110110001101100
-0.006540988,01010010111001110110110001101110
-0.006536803,01010010111001110110110001110000
-0.006532618,01010010111001110110110001110010
-0.006528433,01010010111001110110110001110100
-0.006524249,01010010111001110110110001110110
-0.006515879,01010010111001110110110001111000
-0.006511694,01010010111001110110110001111010
-0.00650751,01010010111001110110110001111100
-0.006494956,01010010111001110110110001111110
-0.006490771,01010010111001110110110010000000
-0.006486586,01010010111001110110110010000010
-0.006482401,01010010111001110110110010000100
-0.006478216,01010010111001110110110010000110
-0.006474032,01010010111001110110110010001000
-0.006461478,01010010111001110110110010001010
-0.006457293,01010010111001110110110010001100
-0.006453108,01010010111001110110110010001110
-0.006448924,01010010111001110110110010010000
-0.006444739,01010010111001110110110010010010
-0.006440554,01010010111001110110110010010100
-0.006436369,01010010111001110110110010010110
-0.006432184,01010010111001110110110010011000
-0.006423815,01010010111001110110110010011010
-0.00641963,01010010111001110110110010011100
-0.006415446,01010010111001110110110010011110
-0.006411261,01010010111001110110110010100000
-0.006407076,01010010111001110110110010100010
-0.006402892,01010010111001110110110010100100
-0.006398707,01010010111001110110110010100110
-0.006390337,01010010111001110110110010101000
-0.006381968,01010010111001110110110010101010
-0.006377783,01010010111001110110110010101100
-0.006373599,01010010111001110110110010101110
-0.006365229,01010010111001110110110010110000
-0.00635686,01010010111001110110110010110010
-0.00634849,01010010111001110110110010110100
-0.006344305,01010010111001110110110010110110
-0.006335936,01010010111001110110110010111000
-0.006310828,01010010111001110110110010111010
-0.006285719,01010010111001110110110010111100
-0.006235503,01010010111001110110110010111110
-0.006222948,01010010111001110110110011000000
-0.006185286,01010010111001110110110011000010
-0.006172732,01010010111001110110110011000100
-0.006130884,01010010111001110110110011000110
-0.005988604,01010010111001110110110011001000
-0.005959311,01010010111001110110110011001010
-0.005942572,01010010111001110110110011001100
-0.005921648,01010010111001110110110011001110
-0.005909094,01010010111001110110110011010000
-0.005900725,01010010111001110110110011010010
-0.00589654,01010010111001110110110011010100
-0.005842139,01010010111001110110110011010110
-0.005837954,01010010111001110110110011011000
-0.005817031,01010010111001110110110011011010
-0.005800291,01010010111001110110110011011100
-0.005791922,01010010111001110110110011011110
-0.005787737,01010010111001110110110011100000
-0.005779368,01010010111001110110110011100010
-0.005770999,01010010111001110110110011100100
-0.005766814,01010010111001110110110011100110
-0.005762629,01010010111001110110110011101000
-0.005733336,01010010111001110110110011101010
-0.005712412,01010010111001110110110011101100
-0.005699858,01010010111001110110110011101110
-0.005695673,01010010111001110110110011110000
-0.005691489,01010010111001110110110011110010
-0.005678935,01010010111001110110110011110100
-0.00567475,01010010111001110110110011110110
-0.005670565,01010010111001110110110011111000
-0.00566638,01010010111001110110110011111010
-0.005653826,01010010111001110110110011111100
-0.005637087,01010010111001110110110011111110
-0.005624533,01010010111001110110110100000000
-0.005607794,01010010111001110110110100000010
-0.00559524,01010010111001110110110100000100
-0.005561762,01010010111001110110110100000110
-0.005557578,01010010111001110110110100001000
-0.005553393,01010010111001110110110100001010
-0.005549208,01010010111001110110110100001100
-0.005545023,01010010111001110110110100001110
-0.005528285,01010010111001110110110100010000
-0.0055241,01010010111001110110110100010010
-0.005519915,01010010111001110110110100010100
-0.005507361,01010010111001110110110100010110
-0.005498991,01010010111001110110110100011000
-0.005490622,01010010111001110110110100011010
-0.005486437,01010010111001110110110100011100
-0.005478068,01010010111001110110110100011110
-0.005457144,01010010111001110110110100100000
-0.005432036,01010010111001110110110100100010
-0.005427851,01010010111001110110110100100100
-0.005419482,01010010111001110110110100100110
-0.005415297,01010010111001110110110100101000
-0.005398558,01010010111001110110110100101010
-0.005369265,01010010111001110110110100101100
-0.005348342,01010010111001110110110100101110
-0.005327418,01010010111001110110110100110000
-0.005319048,01010010111001110110110100110010
-0.00529394,01010010111001110110110100110100
-0.005289755,01010010111001110110110100110110
-0.00528557,01010010111001110110110100111000
-0.005260462,01010010111001110110110100111010
-0.005256278,01010010111001110110110100111100
-0.005243723,01010010111001110110110100111110
-0.005231169,01010010111001110110110101000000
-0.005206061,01010010111001110110110101000010
-0.005193507,01010010111001110110110101000100
-0.005151659,01010010111001110110110101000110
-0.00514329,01010010111001110110110101001000
-0.005126551,01010010111001110110110101001010
-0.005122366,01010010111001110110110101001100
-0.005105627,01010010111001110110110101001110
-0.005088889,01010010111001110110110101010000
-0.005072149,01010010111001110110110101010010
-0.00506378,01010010111001110110110101010100
-0.005059596,01010010111001110110110101010110
-0.005055411,01010010111001110110110101011000
-0.005038672,01010010111001110110110101011010
-0.005030302,01010010111001110110110101011100
-0.005026118,01010010111001110110110101011110
-0.005017748,01010010111001110110110101100000
-0.005013564,01010010111001110110110101100010
-0.005005194,01010010111001110110110101100100
-0.005001009,01010010111001110110110101100110
-0.004996825,01010010111001110110110101101000
-0.00498427,01010010111001110110110101101010
-0.004971717,01010010111001110110110101101100
-0.004950793,01010010111001110110110101101110
-0.0049215,01010010111001110110110101110000
-0.004908945,01010010111001110110110101110010
-0.004900576,01010010111001110110110101110100
-0.004875468,01010010111001110110110101110110
-0.004862913,01010010111001110110110101111000
-0.004846175,01010010111001110110110101111010
-0.00484199,01010010111001110110110101111100
-0.004833621,01010010111001110110110101111110
-0.004825251,01010010111001110110110110000000
-0.004795958,01010010111001110110110110000010
-0.004791773,01010010111001110110110110000100
-0.004779219,01010010111001110110110110000110
-0.00477085,01010010111001110110110110001000
-0.00476248,01010010111001110110110110001010
-0.004754111,01010010111001110110110110001100
-0.004749926,01010010111001110110110110001110
-0.004741556,01010010111001110110110110010000
-0.004729002,01010010111001110110110110010010
-0.004724818,01010010111001110110110110010100
-0.004708079,01010010111001110110110110010110
-0.004703894,01010010111001110110110110011000
-0.004699709,01010010111001110110110110011010
-0.004674601,01010010111001110110110110011100
-0.004662047,01010010111001110110110110011110
-0.004645308,01010010111001110110110110100000
-0.004624384,01010010111001110110110110100010
-0.0046202,01010010111001110110110110100100
-0.004599276,01010010111001110110110110100110
-0.004595091,01010010111001110110110110101000
-0.004574168,01010010111001110110110110101010
-0.004565798,01010010111001110110110110101100
-0.004557429,01010010111001110110110110101110
-0.004553244,01010010111001110110110110110000
-0.004544875,01010010111001110110110110110010
-0.004523951,01010010111001110110110110110100
-0.004515581,01010010111001110110110110110110
-0.004503028,01010010111001110110110110111000
-0.004494658,01010010111001110110110110111010
-0.004473734,01010010111001110110110110111100
-0.004465365,01010010111001110110110110111110
-0.00446118,01010010111001110110110111000000
-0.004452811,01010010111001110110110111000010
-0.004436072,01010010111001110110110111000100
-0.004427702,01010010111001110110110111000110
-0.004406779,01010010111001110110110111001000
-0.004381671,01010010111001110110110111001010
-0.004323084,01010010111001110110110111001100
-0.004297976,01010010111001110110110111001110
-0.004285422,01010010111001110110110111010000
-0.004281237,01010010111001110110110111010010
-0.004268683,01010010111001110110110111010100
-0.004264498,01010010111001110110110111010110
-0.004256129,01010010111001110110110111011000
-0.004251944,01010010111001110110110111011010
-0.004247759,01010010111001110110110111011100
-0.004193358,01010010111001110110110111011110
-0.004172434,01010010111001110110110111100000
-0.004143141,01010010111001110110110111100010
-0.004118033,01010010111001110110110111100100
-0.004101294,01010010111001110110110111100110
-0.004046893,01010010111001110110110111101000
-0.004013415,01010010111001110110110111101010
-0.003996676,01010010111001110110110111101100
-0.003979937,01010010111001110110110111101110
-0.003971567,01010010111001110110110111110000
-0.003950644,01010010111001110110110111110010
-0.003933905,01010010111001110110110111110100
-0.003837656,01010010111001110110110111110110
-0.003766516,01010010111001110110110111111000
-0.003728854,01010010111001110110110111111010
-0.003398261,01010010111001110110110111111100
-0.003138808,01010010111001110110110111111110
0.002870454,01010010111001110110111000000000
0.003209417,01010010111001110110111000000010
0.003221971,01010010111001110110111000000100
0.003297296,01010010111001110110111000000110
0.003732507,01010010111001110110111000001000
0.0037618,01010010111001110110111000001010
0.003812017,01010010111001110110111000001100
0.003824571,01010010111001110110111000001110
0.003837125,01010010111001110110111000010000
0.003870603,01010010111001110110111000010010
0.003916635,01010010111001110110111000010100
0.003929189,01010010111001110110111000010110
0.003937558,01010010111001110110111000011000
0.003971036,01010010111001110110111000011010
0.003979405,01010010111001110110111000011100
0.003996145,01010010111001110110111000011110
0.004000329,01010010111001110110111000100000
0.004008699,01010010111001110110111000100010
0.004017068,01010010111001110110111000100100
0.004037992,01010010111001110110111000100110
0.004046361,01010010111001110110111000101000
0.004058915,01010010111001110110111000101010
0.0040631,01010010111001110110111000101100
0.004067285,01010010111001110110111000101110
0.004088208,01010010111001110110111000110000
0.004092393,01010010111001110110111000110010
0.004104947,01010010111001110110111000110100
0.004125871,01010010111001110110111000110110
0.00413424,01010010111001110110111000111000
0.004138425,01010010111001110110111000111010
0.004155164,01010010111001110110111000111100
0.004163533,01010010111001110110111000111110
0.004171903,01010010111001110110111001000000
0.004176088,01010010111001110110111001000010
0.004180272,01010010111001110110111001000100
0.004201196,01010010111001110110111001000110
0.004209565,01010010111001110110111001001000
0.004226304,01010010111001110110111001001010
0.004230489,01010010111001110110111001001100
0.004234673,01010010111001110110111001001110
0.004243043,01010010111001110110111001010000
0.004247228,01010010111001110110111001010010
0.004259782,01010010111001110110111001010100
0.004263967,01010010111001110110111001010110
0.004276521,01010010111001110110111001011000
0.004289075,01010010111001110110111001011010
0.00429326,01010010111001110110111001011100
0.004301629,01010010111001110110111001011110
0.004309999,01010010111001110110111001100000
0.004322553,01010010111001110110111001100010
0.004326737,01010010111001110110111001100100
0.004335107,01010010111001110110111001100110
0.004343477,01010010111001110110111001101000
0.004351846,01010010111001110110111001101010
0.004368585,01010010111001110110111001101100
0.004393693,01010010111001110110111001101110
0.004410432,01010010111001110110111001110000
0.004418802,01010010111001110110111001110010
0.004427171,01010010111001110110111001110100
0.004431356,01010010111001110110111001110110
0.00444391,01010010111001110110111001111000
0.004452279,01010010111001110110111001111010
0.004456464,01010010111001110110111001111100
0.004469018,01010010111001110110111001111110
0.004477388,01010010111001110110111010000000
0.004481572,01010010111001110110111010000010
0.004485757,01010010111001110110111010000100
0.004494126,01010010111001110110111010000110
0.004506681,01010010111001110110111010001000
0.00451505,01010010111001110110111010001010
0.004531789,01010010111001110110111010001100
0.004535974,01010010111001110110111010001110
0.004544343,01010010111001110110111010010000
0.004565267,01010010111001110110111010010010
0.004569451,01010010111001110110111010010100
0.004582006,01010010111001110110111010010110
0.004598745,01010010111001110110111010011000
0.004611298,01010010111001110110111010011010
0.004628038,01010010111001110110111010011100
0.004632222,01010010111001110110111010011110
0.004636407,01010010111001110110111010100000
0.004644776,01010010111001110110111010100010
0.004661515,01010010111001110110111010100100
0.004669885,01010010111001110110111010100110
0.00467407,01010010111001110110111010101000
0.004682439,01010010111001110110111010101010
0.004686624,01010010111001110110111010101100
0.004690808,01010010111001110110111010101110
0.004699178,01010010111001110110111010110000
0.004703362,01010010111001110110111010110010
0.004711732,01010010111001110110111010110100
0.004724286,01010010111001110110111010110110
0.004728471,01010010111001110110111010111000
0.004732656,01010010111001110110111010111010
0.004741025,01010010111001110110111010111100
0.00474521,01010010111001110110111010111110
0.004761949,01010010111001110110111011000000
0.004766134,01010010111001110110111011000010
0.004770318,01010010111001110110111011000100
0.004782872,01010010111001110110111011000110
0.004787057,01010010111001110110111011001000
0.004795427,01010010111001110110111011001010
0.004799611,01010010111001110110111011001100
0.004807981,01010010111001110110111011001110
0.004812165,01010010111001110110111011010000
0.00481635,01010010111001110110111011010010
0.004820535,01010010111001110110111011010100
0.004824719,01010010111001110110111011010110
0.004833089,01010010111001110110111011011000
0.004845643,01010010111001110110111011011010
0.004858197,01010010111001110110111011011100
0.004866567,01010010111001110110111011011110
0.004870751,01010010111001110110111011100000
0.004879121,01010010111001110110111011100010
0.004883306,01010010111001110110111011100100
0.004887491,01010010111001110110111011100110
0.004916783,01010010111001110110111011101000
0.004920968,01010010111001110110111011101010
0.004929338,01010010111001110110111011101100
0.004933523,01010010111001110110111011101110
0.004937707,01010010111001110110111011110000
0.004941892,01010010111001110110111011110010
0.004954446,01010010111001110110111011110100
0.004958631,01010010111001110110111011110110
0.004967,01010010111001110110111011111000
0.00497537,01010010111001110110111011111010
0.004987924,01010010111001110110111011111100
0.004992108,01010010111001110110111011111110
0.004996293,01010010111001110110111100000000
0.005004663,01010010111001110110111100000010
0.005008847,01010010111001110110111100000100
0.005017217,01010010111001110110111100000110
0.005025586,01010010111001110110111100001000
0.005029771,01010010111001110110111100001010
0.005054879,01010010111001110110111100001100
0.005067434,01010010111001110110111100001110
0.005079987,01010010111001110110111100010000
0.005092542,01010010111001110110111100010010
0.005096727,01010010111001110110111100010100
0.005109281,01010010111001110110111100010110
